MES,DIA,DANE,TIPOJUEGO,NOMBRE_LOTERIA,NOMBRE_MODALIDAD,NUMEROAPOSTADO,EDAD,GENERO,VALORAPOSTADO,JORNADA
1,27,quibdó,chance,culona dia,cuatro cifras directo,1290,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1984,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2112,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2527,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2906,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,3175,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,3207,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,3637,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,4031,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,6476,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,7663,46,f,71,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,8454,46,f,71,Tarde
1,31,bahía solano,chance,chontico dia,cuatro cifras directo,4888,56,f,43,Mañana
1,31,bahía solano,chance,chontico dia,cuatro cifras directo,8884,56,f,41,Mañana
1,31,bahía solano,chance,chontico dia,tres cifras directo,884,56,f,62,Mañana
1,31,bahía solano,chance,chontico dia,tres cifras directo,888,56,f,62,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2423,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2527,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2725,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2822,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3256,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3395,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3593,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3652,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5294,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5492,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6365,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6563,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0000,59,f,70,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1212,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2228,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2324,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2423,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2527,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2725,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2822,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3256,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3395,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3593,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3652,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5294,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5492,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,6365,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,6563,59,f,62,Tarde
1,27,acandí,dobleacierto 4c 2500,pijao,dobleacierto 4cif 2500,0918,34,f,250,Tarde
1,27,acandí,dobleacierto 4c 2500,pijao,dobleacierto 4cif 2500,2612,34,f,250,Tarde
1,27,acandí,dobleacierto 4c 2500,pijao,dobleacierto 4cif 2500,7627,34,f,250,Tarde
1,27,acandí,dobleacierto 4c 2500,pijao,dobleacierto 4cif 2500,8108,34,f,250,Tarde
1,27,acandí,dobleacierto 4c 2500,pijao,dobleacierto 4cif 2500,8429,34,f,250,Tarde
1,30,acandí,pagamas,cruz roja,pagamas 2000,8499,69,f,2000,Tarde
1,30,acandí,chance,chontico dia,cuatro cifras directo,0000,43,f,500,Mañana
1,30,acandí,chance,chontico dia,cuatro cifras directo,1000,43,f,500,Mañana
1,30,acandí,chance,chontico dia,cuatro cifras directo,7000,43,f,500,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,0000,43,f,500,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,1000,43,f,500,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,7000,43,f,500,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,0000,43,f,500,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,1000,43,f,500,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,7000,43,f,500,Mañana
1,27,acandí,dobleacierto 3c 1000,pijao,dobleacierto 3cif 1000,108,34,f,100,Tarde
1,27,acandí,dobleacierto 3c 1000,pijao,dobleacierto 3cif 1000,429,34,f,100,Tarde
1,27,acandí,dobleacierto 3c 1000,pijao,dobleacierto 3cif 1000,612,34,f,100,Tarde
1,27,acandí,dobleacierto 3c 1000,pijao,dobleacierto 3cif 1000,627,34,f,100,Tarde
1,27,acandí,dobleacierto 3c 1000,pijao,dobleacierto 3cif 1000,918,34,f,100,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,0520,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,2040,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,2056,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,3090,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,3321,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,3414,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,5170,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,5333,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,7173,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,8756,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,0520,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2040,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2056,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,3090,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,3321,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,3414,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,5170,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,5333,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,7173,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,8756,46,f,50,Tarde
1,22,acandí,chance,cundinamarca,cuatro cifras directo,2222,60,f,214,Tarde
1,22,acandí,chance,cundinamarca,cuatro cifras directo,3333,60,f,214,Tarde
1,22,acandí,chance,cundinamarca,cuatro cifras directo,4444,60,f,214,Tarde
1,22,acandí,chance,cundinamarca,cuatro cifras directo,6666,60,f,214,Tarde
1,22,acandí,chance,cundinamarca,cuatro cifras directo,7777,60,f,214,Tarde
1,22,acandí,chance,cundinamarca,cuatro cifras directo,8888,60,f,214,Tarde
1,22,acandí,chance,cundinamarca,cuatro cifras directo,9999,60,f,214,Tarde
1,22,acandí,chance,cundinamarca,tres cifras directo,222,60,f,327,Tarde
1,22,acandí,chance,cundinamarca,tres cifras directo,333,60,f,321,Tarde
1,22,acandí,chance,cundinamarca,tres cifras directo,444,60,f,321,Tarde
1,22,acandí,chance,cundinamarca,tres cifras directo,666,60,f,321,Tarde
1,22,acandí,chance,cundinamarca,tres cifras directo,777,60,f,321,Tarde
1,22,acandí,chance,cundinamarca,tres cifras directo,888,60,f,321,Tarde
1,22,acandí,chance,cundinamarca,tres cifras directo,999,60,f,321,Tarde
1,22,acandí,chance,tolima,cuatro cifras directo,2222,60,f,214,Tarde
1,22,acandí,chance,tolima,cuatro cifras directo,3333,60,f,214,Tarde
1,22,acandí,chance,tolima,cuatro cifras directo,4444,60,f,214,Tarde
1,22,acandí,chance,tolima,cuatro cifras directo,6666,60,f,214,Tarde
1,22,acandí,chance,tolima,cuatro cifras directo,7777,60,f,214,Tarde
1,22,acandí,chance,tolima,cuatro cifras directo,8888,60,f,214,Tarde
1,22,acandí,chance,tolima,cuatro cifras directo,9999,60,f,214,Tarde
1,22,acandí,chance,tolima,tres cifras directo,222,60,f,327,Tarde
1,22,acandí,chance,tolima,tres cifras directo,333,60,f,321,Tarde
1,22,acandí,chance,tolima,tres cifras directo,444,60,f,321,Tarde
1,22,acandí,chance,tolima,tres cifras directo,666,60,f,321,Tarde
1,22,acandí,chance,tolima,tres cifras directo,777,60,f,321,Tarde
1,22,acandí,chance,tolima,tres cifras directo,888,60,f,321,Tarde
1,22,acandí,chance,tolima,tres cifras directo,999,60,f,321,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1721,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1919,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1960,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2000,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3435,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3534,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3537,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3735,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5000,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9191,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0001,59,f,70,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0002,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0319,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0913,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1000,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1720,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1721,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1919,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1960,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2000,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3435,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3534,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3537,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3735,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5000,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,9191,59,f,62,Tarde
1,30,acandí,chance,chontico dia,cuatro cifras directo,0210,43,f,200,Mañana
1,30,acandí,chance,chontico dia,cuatro cifras directo,0223,43,f,200,Mañana
1,30,acandí,chance,chontico dia,cuatro cifras directo,0807,43,f,200,Mañana
1,30,acandí,chance,chontico dia,cuatro cifras directo,1000,43,f,200,Mañana
1,30,acandí,chance,chontico dia,cuatro cifras directo,1002,43,f,200,Mañana
1,30,acandí,chance,chontico dia,cuatro cifras directo,1008,43,f,200,Mañana
1,27,condoto,pagamas,dorado tarde,pagamas 1500,0119,30,f,1500,Tarde
1,27,condoto,pagamas,dorado tarde,pagamas 1500,1901,30,f,1500,Tarde
1,27,condoto,pagamas,culona dia,pagamas 1500,0119,30,f,1500,Tarde
1,27,condoto,pagamas,culona dia,pagamas 1500,1901,30,f,1500,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,0501,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,1028,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,1290,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,1955,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,2318,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,2906,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,5594,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,7512,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,8750,46,f,50,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,9455,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,0501,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1028,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1290,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1955,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2318,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2906,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,5594,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,7512,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,8750,46,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,9455,46,f,50,Tarde
1,30,acandí,chance,chontico dia,cuatro cifras directo,2302,43,f,200,Mañana
1,30,acandí,chance,chontico dia,cuatro cifras directo,9210,43,f,200,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,0210,43,f,200,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,0223,43,f,200,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,0807,43,f,200,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,1000,43,f,200,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,1002,43,f,200,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,1008,43,f,200,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,2302,43,f,200,Mañana
1,30,acandí,chance,cruz roja,cuatro cifras directo,9210,43,f,200,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,0210,43,f,200,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,0223,43,f,200,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,0807,43,f,200,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,1000,43,f,200,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,1002,43,f,200,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,1008,43,f,200,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,2302,43,f,200,Mañana
1,30,acandí,chance,huila,cuatro cifras directo,9210,43,f,200,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1111,59,f,70,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1116,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1119,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1140,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1321,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1328,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1519,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1616,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1915,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1945,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1964,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2020,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2023,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2024,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3030,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5555,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1111,59,f,70,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1116,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1119,59,f,62,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0130,59,f,100,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1150,59,f,100,Tarde
1,3,acandí,chance,pijao,cuatro cifras directo,1521,47,f,72,Tarde
1,30,acandí,chance millonario 4cf,chontico dia,chance millonario 4cf,0210,43,f,500,Mañana
1,30,acandí,chance millonario 4cf,chontico dia,chance millonario 4cf,0223,43,f,500,Mañana
1,30,acandí,chance millonario 4cf,chontico dia,chance millonario 4cf,1002,43,f,500,Mañana
1,30,acandí,chance millonario 4cf,chontico dia,chance millonario 4cf,2302,43,f,500,Mañana
1,30,acandí,chance millonario 4cf,chontico dia,chance millonario 4cf,9210,43,f,500,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1348,59,f,100,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1349,59,f,100,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3001,59,f,100,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0130,59,f,100,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1150,59,f,100,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1348,59,f,100,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1349,59,f,100,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3001,59,f,100,Tarde
1,3,acandí,chance,pijao,cuatro cifras directo,5211,47,f,71,Tarde
1,3,acandí,chance,pijao,cuatro cifras directo,5212,47,f,71,Tarde
1,3,acandí,chance,dorado tarde,cuatro cifras directo,1521,47,f,72,Tarde
1,3,acandí,chance,dorado tarde,cuatro cifras directo,5122,47,f,71,Tarde
1,3,acandí,chance,dorado tarde,cuatro cifras directo,5211,47,f,71,Tarde
1,3,acandí,chance,dorado tarde,cuatro cifras directo,5212,47,f,71,Tarde
1,3,acandí,chance,culona dia,cuatro cifras directo,1521,47,f,72,Tarde
1,3,acandí,chance,culona dia,cuatro cifras directo,5122,47,f,71,Tarde
1,3,acandí,chance,culona dia,cuatro cifras directo,5211,47,f,71,Tarde
1,3,acandí,chance,culona dia,cuatro cifras directo,5212,47,f,71,Tarde
1,3,acandí,chance,pijao,cuatro cifras directo,5122,47,f,71,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1140,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1321,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1328,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1519,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1616,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1915,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1945,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1964,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2020,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2023,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2024,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3030,59,f,62,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5555,59,f,62,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,0000,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,0812,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1111,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1199,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1200,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1212,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1215,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1981,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1991,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2000,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,2012,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,3000,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,8000,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,9119,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,9191,43,f,50,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,9911,43,f,50,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,1150,59,f,2000,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,1348,59,f,2000,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,1349,59,f,2000,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,1945,59,f,2000,Tarde
1,27,acandí,pagamas,dorado tarde,pagamas 2000,1247,60,m,2000,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,1212,43,f,100,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,4887,43,f,100,Tarde
1,27,quibdó,chance,dorado tarde,cuatro cifras directo,8000,43,f,100,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,1212,43,f,100,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,4887,43,f,100,Tarde
1,27,quibdó,chance,culona dia,cuatro cifras directo,8000,43,f,100,Tarde
1,30,acandí,chance millonario 4cf,cruz roja,chance millonario 4cf,0430,43,f,500,Mañana
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1111,59,f,100,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3256,59,f,100,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5555,59,f,100,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1111,59,f,100,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3256,59,f,100,Tarde
1,27,quibdó,chance,chontico dia,cuatro cifras directo,0500,53,f,50,Tarde
1,27,quibdó,chance,chontico dia,cuatro cifras directo,0523,53,f,50,Tarde
1,27,quibdó,chance,chontico dia,cuatro cifras directo,1112,53,f,50,Tarde
1,27,quibdó,chance,chontico dia,cuatro cifras directo,1223,53,f,50,Tarde
1,27,quibdó,chance,chontico dia,cuatro cifras directo,1678,53,f,50,Tarde
